"TIME","GEO","SPECIES","PRES","DEST","UNIT","NATVESSR","Value","Flag and Footnotes"
"2006","Finland","Marine fishes not identified","All presentation forms","Human consumption","Euro","Total","1,052,845",""
"2006","Finland","Marine fishes not identified","All presentation forms","Human consumption","Tonnes product weight","Total","1,118",""
"2006","Finland","Marine fishes not identified","All presentation forms","Human consumption","Euro/Tonne","Total","942",""
"2006","Finland","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Euro","Total","750",""
"2006","Finland","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Tonnes product weight","Total","1",""
"2006","Finland","Northern cods nei - Gadus spp","All presentation forms","Human consumption","Euro/Tonne","Total","1,500",""
"2006","Finland","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","European eel - Anguilla anguilla","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","European eel - Anguilla anguilla","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","Freshwater bream - Abramis brama","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","Freshwater bream - Abramis brama","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","Freshwater bream - Abramis brama","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","Burbot - Lota lota","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","Burbot - Lota lota","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","Burbot - Lota lota","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","Orfe (=Ide) - Leuciscus idus","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","Orfe (=Ide) - Leuciscus idus","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","Orfe (=Ide) - Leuciscus idus","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro","Total","1,052,845",""
"2006","Finland","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Tonnes product weight","Total","1,118",""
"2006","Finland","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro/Tonne","Total","942",""
"2006","Finland","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","European flounder - Platichthys flesus","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","European perch - Perca fluviatilis","All presentation forms","Human consumption","Euro","Total","1,140,592",""
"2006","Finland","European perch - Perca fluviatilis","All presentation forms","Human consumption","Tonnes product weight","Total","900",""
"2006","Finland","European perch - Perca fluviatilis","All presentation forms","Human consumption","Euro/Tonne","Total","1,268",""
"2006","Finland","Northern pike - Esox lucius","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","Northern pike - Esox lucius","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","Northern pike - Esox lucius","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","Pike-perch - Stizostedion lucioperca","All presentation forms","Human consumption","Euro","Total","1,617,194",""
"2006","Finland","Pike-perch - Stizostedion lucioperca","All presentation forms","Human consumption","Tonnes product weight","Total","468",""
"2006","Finland","Pike-perch - Stizostedion lucioperca","All presentation forms","Human consumption","Euro/Tonne","Total","3,454",""
"2006","Finland","Roach - Rutilus rutilus","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","Roach - Rutilus rutilus","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","Roach - Rutilus rutilus","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","Vendace - Coregonus albula","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","Vendace - Coregonus albula","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","Vendace - Coregonus albula","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","Atlantic herring - Clupea harengus","All presentation forms","Human consumption","Euro","Total","4,548,224",""
"2006","Finland","Atlantic herring - Clupea harengus","All presentation forms","Human consumption","Tonnes product weight","Total","22,728",""
"2006","Finland","Atlantic herring - Clupea harengus","All presentation forms","Human consumption","Euro/Tonne","Total","200",""
"2006","Finland","European plaice - Pleuronectes platessa","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","European plaice - Pleuronectes platessa","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","European plaice - Pleuronectes platessa","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","European whitefish - Coregonus lavaretus","All presentation forms","Human consumption","Euro","Total","2,119,180",""
"2006","Finland","European whitefish - Coregonus lavaretus","All presentation forms","Human consumption","Tonnes product weight","Total","638",""
"2006","Finland","European whitefish - Coregonus lavaretus","All presentation forms","Human consumption","Euro/Tonne","Total","3,324",""
"2006","Finland","Atlantic salmon - Salmo salar","All presentation forms","Human consumption","Euro","Total","913,156",""
"2006","Finland","Atlantic salmon - Salmo salar","All presentation forms","Human consumption","Tonnes product weight","Total","199",""
"2006","Finland","Atlantic salmon - Salmo salar","All presentation forms","Human consumption","Euro/Tonne","Total","4,586",""
"2006","Finland","European smelt - Osmerus eperlanus","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","European smelt - Osmerus eperlanus","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","European smelt - Osmerus eperlanus","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","European sprat - Sprattus sprattus","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","European sprat - Sprattus sprattus","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","European sprat - Sprattus sprattus","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","Rainbow trout - Oncorhynchus mykiss","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","Rainbow trout - Oncorhynchus mykiss","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","Rainbow trout - Oncorhynchus mykiss","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2006","Finland","Sea trout - Salmo trutta","All presentation forms","Human consumption","Euro","Total",":",""
"2006","Finland","Sea trout - Salmo trutta","All presentation forms","Human consumption","Tonnes product weight","Total",":",""
"2006","Finland","Sea trout - Salmo trutta","All presentation forms","Human consumption","Euro/Tonne","Total",":",""
"2007","Finland","Total fishery products","All presentation forms","Human consumption","Euro","Total","12,351,748",""
"2007","Finland","Total fishery products","All presentation forms","Human consumption","Tonnes product weight","Total","33,926",""
"2007","Finland","Total fishery products","All presentation forms","Human consumption","Euro/Tonne","Total","364",""
"2007","Finland","Aquatic animals","All presentation forms","Human consumption","Euro","Total","12,351,748",""
"2007","Finland","Aquatic animals","All presentation forms","Human consumption","Tonnes product weight","Total","33,926",""
"2007","Finland","Aquatic animals","All presentation forms","Human consumption","Euro/Tonne","Total","364",""
"2007","Finland","Freshwater and diadromous fishes","All presentation forms","Human consumption","Euro","Total","6,372,734",""
"2007","Finland","Freshwater and diadromous fishes","All presentation forms","Human consumption","Tonnes product weight","Total","3,354",""
"2007","Finland","Freshwater and diadromous fishes","All presentation forms","Human consumption","Euro/Tonne","Total","1,900",""
"2007","Finland","Finfish","All presentation forms","Human consumption","Euro","Total","12,351,748",""
"2007","Finland","Finfish","All presentation forms","Human consumption","Tonnes product weight","Total","33,926",""
"2007","Finland","Finfish","All presentation forms","Human consumption","Euro/Tonne","Total","364",""
"2007","Finland","Finfish and invertebrates","All presentation forms","Human consumption","Euro","Total","12,351,748",""
"2007","Finland","Finfish and invertebrates","All presentation forms","Human consumption","Tonnes product weight","Total","33,926",""
"2007","Finland","Finfish and invertebrates","All presentation forms","Human consumption","Euro/Tonne","Total","364",""
