"Year","Species","Metric.Tons","Pounds","LandedValue"
1995,"SHARK, PACIFIC ANGEL",17.9,39376,12606
1995,"SHARK, PORBEAGLE",4.5,9914,6470
1995,"SHARK, SAND TIGER",9.2,20217,5846
1995,"SHARK, SANDBAR",1227.5,2706073,845985
1995,"SHARK, SHORTFIN MAKO",250.5,552336,466645
1995,"SHARK, SILKY",10,22068,8431
1995,"SHARK, SMOOTH DOGFISH",1223,2696331,550929
1995,"SHARK, SOUPFIN",43.8,96585,56693
1995,"SHARK, SPINY DOGFISH",20786.3,45825405,8592723
1995,"SHARK, THRESHER",344.4,759271,544587
1995,"SHARK, TIGER",8.6,19032,5992
1995,"SHARK, WHITE",0.4,991,543
1995,"SHARKS",3882.2,8558723,7606138
1995,"SHEEPHEAD, CALIFORNIA",115.3,254171,700365
1995,"SHEEPSHEAD",1979.8,4364581,1651114
1995,"SHELLFISH",2075.7,4576069,7399177
1995,"SHRIMP, BLUE MUD",12.8,28188,35457
1995,"SHRIMP, BRINE",7210.2,15895624,6358802
1995,"SHRIMP, BROWN",58222.2,128356680,243287670
1995,"SHRIMP, GHOST",30.3,66774,84105
1995,"SHRIMP, MARINE, OTHER",12572.7,27717798,43631484
1995,"SHRIMP, OCEAN",11928.5,26297645,18989550
1995,"SHRIMP, PACIFIC ROCK",190,418935,482958
1995,"SHRIMP, PENAEID",2351.2,5183494,5765560
1995,"SHRIMP, PINK",10373.7,22869924,51049512
1995,"SHRIMP, ROCK",4300.2,9480205,9842692
1995,"SHRIMP, ROYAL RED",235.3,518641,1026318
1995,"SHRIMP, SEABOB",1382.1,3047087,1795220
1995,"SHRIMP, SPOT",180.4,397730,2596335
1995,"SHRIMP, WHITE",44554.6,98224967,224099213
1995,"SHRIMP,ATLANTIC & GULF,ROUGHNECK",933.3,2057644,1257206
1995,"SILVERSIDES",14.1,31147,14709
1995,"SKATES",7703.3,16982773,3603807
1995,"SKIPPERS",12.2,26939,5129
1995,"SMELT, EULACHON",199.6,439970,66925
1995,"SMELT, RAINBOW",983.9,2169040,1047430
1995,"SMELTS",996.1,2196007,679933
1995,"SNAILS (CONCHS)",2447.5,5395812,2563752
1995,"SNAPPER, BLACKFIN",0.5,1069,1877
1995,"SNAPPER, CUBERA",2.5,5609,8250
1995,"SNAPPER, DOG",0.4,866,1334
1995,"SNAPPER, GRAY",245.5,541316,892814
1995,"SNAPPER, LANE",42.4,93490,111698
1995,"SNAPPER, MUTTON",128.8,283908,517343
1995,"SNAPPER, QUEEN",24.7,54368,101953
1995,"SNAPPER, RED",1662.4,3664848,8344930
1995,"SNAPPER, SCHOOLMASTER",0,29,50
1995,"SNAPPER, SILK",53.9,118787,236084
1995,"SNAPPER, VERMILION",1423.5,3138217,5873244
1995,"SNAPPER, YELLOWTAIL",842.2,1856806,3628830
1995,"SNAPPERS",132.4,291933,746857
1995,"SOLE, BUTTER",0,58,18
1995,"SOLE, CURLFIN",1.1,2506,848
1995,"SOLE, DOVER",11466.3,25278695,7943847
1995,"SOLE, ENGLISH",1303.7,2874141,1073970
1995,"SOLE, FLATHEAD",8892.9,19605325,1949023
1995,"SOLE, PETRALE",1650.2,3638035,3480773
1995,"SOLE, REX",1522.5,3356433,1067784
1995,"SOLE, ROCK",28975.7,63879932,9619404
1995,"SOLE, SAND",159.9,352472,267952
1995,"SOLE, YELLOWFIN",97791.8,215591757,13431937
1995,"SPADEFISHES",40.2,88526,25558
1995,"SPEARFISHES",140.6,310000,240000
1995,"SPONGE, GRASS",146.4,322767,318858
1995,"SPONGE, SHEEPSWOOL",89.6,197506,598867
1995,"SPONGE, YELLOW",121.5,267753,378477
1995,"SPONGES",3.2,7097,8114
1995,"SPOT",3611.9,7962888,2627876
1995,"SQUID, CALIFORNIA MARKET",70251.5,154876514,22320060
1995,"SQUID, LONGFIN",9022.9,19891820,11578566
1995,"SQUID, NORTHERN SHORTFIN",8780.9,19358280,4467366
1995,"SQUIDS",15697.5,34606776,16610897
1995,"SQUIRRELFISHES",0.2,468,141
1995,"STURGEON, GREEN",13.8,30420,19690
1995,"STURGEON, WHITE",140.7,310229,532917
1995,"STURGEONS",16.9,37275,85468
1995,"SUCKERS",581.1,1281054,120909
1995,"SUNFISHES",1.2,2669,1013
1995,"SURFPERCHES",40.2,88645,125792
1995,"SWORDFISH",6267.3,13816799,35480755
1995,"TAUTOG",170.4,375567,398445
1995,"THORNYHEAD, SHORTSPINE",1606.5,3541749,3966402
1995,"THRESHER SHARKS",4.8,10659,8777
1995,"TILAPIAS",2790.4,6151723,1874933
1995,"TILEFISH, BLUELINE",118.9,262136,265252
1995,"TILEFISH, GOLDEN",937.2,2066207,3297526
1995,"TOADFISHES",11,24292,48587
1995,"TRIGGERFISH, GRAY",12.4,27371,14540
1995,"TRIPLETAIL",17.8,39349,49982
1995,"TROUT, LAKE",405.5,894000,471000
1995,"TROUT, RAINBOW",208.7,460065,303142
1995,"TUNA, ALBACORE",7410.6,16337391,13793928
1995,"TUNA, BIGEYE",3163,6973126,25174092
1995,"TUNA, BLACK SKIPJACK",100.7,221937,77872
1995,"TUNA, BLACKFIN",66.3,146067,77825
1995,"TUNA, BLUEFIN",896.2,1975741,20832901
1995,"TUNA, BLUEFIN PACIFIC",736.4,1623458,2147526
1995,"TUNA, LITTLE TUNNY",268.4,591747,131711
1995,"TUNA, SKIPJACK",7817,17233303,6818641
1995,"TUNA, YELLOWFIN",8567.2,18887178,29506182
1995,"TUNAS",96.8,213505,343857
1995,"TURTLE, SNAPPING",24.9,54863,27486
1995,"TURTLES",0,62,36
1995,"WAHOO",119.6,263660,382944
1995,"WALLEYE",16.8,37000,43000
1995,"WEAKFISH",3222.3,7103850,4024281
1995,"WENCHMAN",0.3,767,1383
1995,"WHITEFISH, LAKE",5309.8,11706000,9659000
1995,"WHITEFISH, ROUND",84.8,187000,72000
1995,"WOLF-EEL",1.8,4014,2164
1995,"WOLFFISH, ATLANTIC",466.9,1029401,393790
1995,"WRECKFISH",113.1,249282,405592
1995,"YELLOWTAIL JACK",4.4,9732,12002
1996,"ABALONE, RED",41.6,91625,2183981
1996,"ABALONES",0,29,623
1996,"ALEWIFE",464.5,1024057,191489
1996,"AMBERJACK",440.2,970483,794946
1996,"AMBERJACK, GREATER",777.4,1713918,1683605
1996,"AMBERJACK, LESSER",34,74934,79736
1996,"ANCHOVIES",0.8,1740,96
1996,"ANCHOVY, NORTHERN",4505,9931832,700432
1996,"ATKA MACKEREL",87870.5,193719347,10750923
1996,"BALLYHOO",442.7,976018,588452
1996,"BARRACUDA, PACIFIC",176.6,389379,156269
1996,"BARRACUDAS",109.9,242195,123545
1996,"BARRELFISH",6,13127,20844
1996,"BASS, LONGTAIL",0.2,534,640
1996,"BASS, ROCK",0.5,1000,0
1996,"BASS, STRIPED",2133.7,4703898,8046563
1996,"BASS, WHITE",45.4,1e+05,119000
1996,"BIGEYE",1.6,3430,3358
1996,"BILLFISHES",1272.8,2806000,2480000
1996,"BLOODWORMS",147,324093,1757221
1996,"BLUEFISH",4176.4,9207346,2800666
1996,"BONITO, ATLANTIC",119.1,262581,203966
1996,"BONITO, PACIFIC",444.7,980480,199833
1996,"BOWFIN",29.6,65184,135456
1996,"BROTULA, BEARDED",18.7,41122,37307
1996,"BUFFALOFISHES",845.7,1864323,418193
1996,"BURBOT",13.6,30000,19000
1996,"BUTTERFISH",3954.6,8718376,5587981
1996,"CABEZON",117.4,258759,849280
1996,"CARP, COMMON",1064.7,2347209,209085
1996,"CARP, GRASS",9.9,21850,6255
1996,"CARPS AND MINNOWS",20.9,45986,148773
1996,"CATFISH, BLUE",1037.6,2287444,1381789
1996,"CATFISH, CHANNEL",921,2030463,992553
1996,"CATFISH, FLATHEAD",383.2,844859,413817
1996,"CATFISHES & BULLHEADS",2410,5313060,2276283
1996,"CHUBS",1367.1,3014000,1873000
1996,"CLAM, ARC, BLOOD",3.4,7516,42156
1996,"CLAM, ATLANTIC JACKKNIFE",0.2,399,1131
1996,"CLAM, ATLANTIC SURF",26633.6,58716507,34859119
1996,"CLAM, BUTTER",4.4,9702,15088
1996,"CLAM, CALIFORNIA JACKKNIFE",0.2,421,3394
1996,"CLAM, MANILA",378.7,834796,11874187
1996,"CLAM, OCEAN QUAHOG",17629.6,38866283,17776171
1996,"CLAM, PACIFIC GEODUCK",502.5,1107714,11411437
1996,"CLAM, PACIFIC LITTLENECK",57.5,126857,308071
1996,"CLAM, PACIFIC RAZOR",5.5,12135,36076
1996,"CLAM, PACIFIC, GAPER",1,2101,2789
1996,"CLAM, QUAHOG",4117.6,9077685,50922893
1996,"CLAM, SOFTSHELL",967.7,2133487,7972256
1996,"CLAMS OR BIVALVES",5924.7,13061680,7231288
1996,"COBIA",194.8,429378,754258
1996,"COCKLE, NUTTALL",11.2,24669,19752
1996,"COD, ATLANTIC",14238.7,31390613,26613886
1996,"COD, PACIFIC",278403.7,613768882,116857762
1996,"CONEY",12.1,26644,5024
1996,"CORALS",0.5,1000,27000
1996,"CRAB, ATLANTIC ROCK",705,1554162,519487
1996,"CRAB, BLUE",101832.9,224500740,141224652
1996,"CRAB, BLUE, PEELER",1389.8,3063891,5651442
1996,"CRAB, BLUE, SOFT",1104,2433867,10344463
1996,"CRAB, BLUE, SOFT AND PEELER",93.9,207007,1095262
1996,"CRAB, CANCER",0.4,773,417
1996,"CRAB, DEEPSEA GOLDEN",376.6,830310,693639
1996,"CRAB, DEEPSEA RED",465.7,1026712,491426
1996,"CRAB, DUNGENESS",29547.1,65139490,88183055
1996,"CRAB, FLORIDA STONE CLAWS",2972.1,6552220,21649668
1996,"CRAB, GREEN",19.2,42400,14840
1996,"CRAB, HORSESHOE",2340.3,5159326,1542092
1996,"CRAB, JONAH",1201.9,2649810,1284551
1996,"CRAB, KING",9664.8,21306923,64821462
1996,"CRAB, RED ROCK",532.2,1173341,1367394
1996,"CRAB, SNOW",29194.9,64363158,87949038
1996,"CRAB, SOUTHERN TANNER",1685.4,3715663,8681729
1996,"CRABS ",1102.4,2430446,3306401
1996,"CRAPPIE",2,4511,2352
1996,"CRAYFISHES OR CRAWFISHES",5794.1,12773765,9943249
1996,"CROAKER, ATLANTIC",9498.3,20940046,7524270
1996,"CROAKER, PACIFIC WHITE",239.7,528488,314851
1996,"CUNNER",1.4,3134,2070
1996,"CUSK",466.1,1027543,664234
1996,"CUSK-EELS",0,101,57
1996,"CUTLASSFISH, ATLANTIC",11.4,25038,22952
1996,"DEALFISH",0.1,250,146
1996,"DOLPHINFISH",756.7,1668166,2390936
1996,"DORY, AMERICAN JOHN",28.4,62582,18848
1996,"DRUM, BLACK",2864.9,6315907,4998076
1996,"DRUM, FRESHWATER",529.2,1166641,209469
1996,"DRUM, RED",68.1,150041,157694
1996,"ECHINODERM",0.7,1467,1329
1996,"EEL, AMERICAN",458.9,1011782,4876529
1996,"EEL, CONGER",49.3,108591,44830
1996,"EEL, MORAYS",0,56,56
1996,"EELS",3.4,7523,22531
1996,"EELS, SNAKE",0,98,120
1996,"ESCOLAR",68.4,150849,150084
1996,"FINFISHES, FW, OTHER",32,70525,109897
1996,"FINFISHES, PELAGIC, OTHER",0,54,29
1996,"FINFISHES, UNC BAIT AND ANIMAL FOOD",4068.3,8969079,1361160
1996,"FINFISHES, UNC FOR FOOD",1110.6,2448338,987301
1996,"FINFISHES, UNC GENERAL",21117.2,46554898,12990118
1996,"FINFISHES, UNC SPAWN",0.1,147,220
1996,"FLATFISH",9702,21389020,4457056
1996,"FLOUNDER, ARROWTOOTH",6872.2,15150378,843896
1996,"FLOUNDER, PACIFIC, SANDDAB",790.3,1742311,605528
1996,"FLOUNDER, SOUTHERN",1731.6,3817481,7248186
1996,"FLOUNDER, STARRY",1068.9,2356519,308989
1996,"FLOUNDER, SUMMER",5740.9,12656451,20598368
1996,"FLOUNDER, WINDOWPANE",958.1,2112126,899740
1996,"FLOUNDER, WINTER",4594.7,10129515,14118415
1996,"FLOUNDER, WITCH",2088.4,4604059,7745297
1996,"FLOUNDER, YELLOWTAIL",2346.4,5172983,7479419
1996,"FLOUNDER,ATLANTIC,PLAICE",4384.4,9665872,12333123
1996,"FLOUNDER,PACIFIC,SANDDAB",96.1,211926,66189
1996,"FLOUNDERS, RIGHTEYE",6416.6,14146146,670225
1996,"FLYINGFISHES",28.3,62379,5927
1996,"FROGS",2.2,4857,9286
1996,"GAG",1100,2425167,5625556
1996,"GARS",346,762739,587523
1996,"GOLDFISH",4.5,10000,2000
1996,"GOOSEFISH",26512.2,58448767,32328544
1996,"GRAYSBY",2.9,6336,15526
1996,"GREENLING, KELP",3.3,7267,15551
1996,"GRENADIERS",1538.1,3390995,455190
1996,"GROUPER, BLACK",222.8,491131,1085966
1996,"GROUPER, MARBLED",1.1,2321,4716
1996,"GROUPER, MISTY",0.6,1229,1820
1996,"GROUPER, NASSAU",0.4,798,1163
1996,"GROUPER, RED",2471.5,5448769,9997177
1996,"GROUPER, SNOWY",185.8,409609,764685
1996,"GROUPER, WARSAW",25.6,56474,93328
1996,"GROUPER, YELLOWEDGE",278.5,614069,1381495
1996,"GROUPER, YELLOWFIN",6.5,14432,29500
1996,"GROUPERS",49.1,108291,218575
1996,"GRUNTS",288,634933,441886
1996,"HADDOCK",570.9,1258601,1495447
1996,"HAGFISHES",2059.2,4539695,1256507
1996,"HAKE, ATLANTIC, RED/WHITE",28.4,62605,21467
1996,"HAKE, OFFSHORE SILVER",66.8,147376,60661
1996,"HAKE, PACIFIC (WHITING)",183269,404034811,11572314
1996,"HAKE, RED",1091.6,2406446,698080
1996,"HAKE, SILVER",16179.4,35669139,13565179
1996,"HAKE, SILVER (OFFSHORE MIXED)",0,15,7
1996,"HAKE, WHITE",3280.8,7232952,4546012
1996,"HALIBUT, ATLANTIC",13.2,29008,93796
1996,"HALIBUT, CALIFORNIA",423.3,933275,2502529
1996,"HALIBUT, GREENLAND",4821.6,10629592,3146968
1996,"HALIBUT, PACIFIC",23612.8,52056766,91157620
1996,"HARVESTFISH",95.1,209558,159287
1996,"HERRING, ATLANTIC",88702.7,195553918,11095713
1996,"HERRING, ATLANTIC THREAD",1723.7,3800030,555684
1996,"HERRING, LAKE OR CISCO",226.3,499000,217000
1996,"HERRING, PACIFIC",56470.2,124494156,73887357
1996,"HERRING, PACIFIC, ROE ON KELP",240.9,531016,1854721
1996,"HERRING, ROUND",21.7,47821,2632
1996,"HERRINGS",7.7,16869,11875
1996,"HIND, RED",17.4,38338,77214
1996,"HIND, ROCK",8.5,18780,40840
1996,"HIND, SPECKLED",17.5,38529,68438
1996,"HOGCHOKER",0,5,1
1996,"HOGFISH",35.5,78286,145285
1996,"JACK MACKEREL",2275.8,5017123,304563
1996,"JACK, ALMACO",20.9,46118,43729
1996,"JACK, BAR",2.4,5235,4208
1996,"JACK, BLACK",0.6,1277,879
1996,"JACK, CREVALLE",392.2,864741,525759
1996,"JACK, HORSE-EYE",0,25,9
1996,"JACKS",68.6,151341,111197
1996,"KING WHITING",666,1468256,1126453
1996,"LADYFISH",879.5,1938959,1572801
1996,"LAMPREY, PACIFIC",14.2,31264,28405
1996,"LAMPREY, SEA",0.2,456,274
1996,"LAUNCE, AMERICAN SAND",0,1,1
1996,"LEATHERJACKETS",323.2,712623,627533
1996,"LINGCOD",2449,5398999,2500919
1996,"LOBSTER, AMERICAN",32342.7,71302724,241416866
1996,"LOBSTER, CALIFORNIA SPINY",298.6,658374,5117534
1996,"LOBSTER, CARIBBEAN SPINY",3665.3,8080547,31343408
1996,"LOBSTER, SLIPPER",14.3,31479,87843
1996,"LOOKDOWN",0.5,1143,672
1996,"LUMPFISH",0.6,1226,265
1996,"MACKEREL, ATLANTIC",15603.7,34399839,4565173
1996,"MACKEREL, CHUB",9644.8,21262832,1299572
1996,"MACKEREL, FRIGATE",0.1,190,38
1996,"MACKEREL, KING",67.9,149609,131153
1996,"MACKEREL, KING AND CERO",2261.2,4985070,6264403
1996,"MACKEREL, SPANISH",1657.7,3654548,1927359
1996,"MANTIS SHRIMPS",2.9,6285,6366
1996,"MARGATE",22.8,50200,32989
1996,"MENHADEN",797403,1757954693,97001038
1996,"MOJARRAS",268.3,591425,510100
1996,"MOLLUSKS",4.2,9196,10238
1996,"MOONFISH, ATLANTIC",8.2,18150,10823
1996,"MULLET, STRIPED (LIZA)",8355,18419439,13910126
1996,"MULLET, WHITE",285.7,629862,274859
1996,"MULLETS",52,114555,483640
1996,"MUSSEL, BLUE",2790.7,6152276,5156519
1996,"MUSSEL, CALIFORNIA",0.3,552,1285
1996,"NEEDLEFISH, ATLANTIC",0,6,2
1996,"OCTOPUS",81.9,180629,152251
1996,"OILFISH",38.4,84678,76655
1996,"OPAH",0.2,529,551
1996,"OYSTER, EASTERN",13636.1,30062166,86111446
1996,"OYSTER, EUROPEAN FLAT",2.9,6348,123082
1996,"OYSTER, OLYMPIA",2.9,6444,154815
1996,"OYSTER, PACIFIC",3936.4,8678222,22126045
1996,"PARROTFISHES",1.1,2321,3885
1996,"PERCH, WHITE",998.3,2200753,1404030
1996,"PERCH, YELLOW",736.5,1623721,3865968
1996,"PERIWINKLES",37.9,83513,168859
1996,"PERMIT",12.3,27016,34333
1996,"PIGFISH",60.9,134290,27581
1996,"PINFISH",25.8,56799,151398
1996,"PINFISH, SPOTTAIL",8.4,18612,9601
1996,"POLLOCK",2961.1,6527996,4543260
1996,"POLLOCK, WALLEYE",1151262,2538072100,224892089
1996,"POMFRETS",0.3,702,393
1996,"POMPANO, AFRICAN",6.1,13350,18173
1996,"POMPANO, FLORIDA",171,376890,1158531
1996,"PORGY, JOLTHEAD",1.4,2991,2546
1996,"PORGY, KNOBBED",22.9,50469,30970
1996,"PORGY, RED",160.7,354275,451123
1996,"POUT, OCEAN",51.2,112824,16550
1996,"PRICKLEBACK, MONKEYFACE",0.3,555,1768
1996,"PUFFER, NOTHERN",47.2,104087,38083
1996,"PUFFERS",3.6,8009,2900
1996,"QUILLBACK",177.4,391000,72000
1996,"RAYS",16.9,37337,6149
1996,"REDFISH, ACADIAN",317,698864,465831
1996,"ROCKFISH, BANK",30.2,66639,30990
1996,"ROCKFISH, BLACK",679.2,1497261,694503
1996,"ROCKFISH, BLACKGILL",217.7,479848,354747
1996,"ROCKFISH, BLUE",11.4,25126,15218
1996,"ROCKFISH, BOCACCIO",464.6,1024265,431773
1996,"ROCKFISH, BROWN",1.2,2729,3752
1996,"ROCKFISH, CANARY",1110.1,2447339,1115620
1996,"ROCKFISH, CHILIPEPPER",1247.3,2749803,1191031
1996,"ROCKFISH, CHINA",18,39676,72191
1996,"ROCKFISH, COPPER",67.5,148798,205283
1996,"ROCKFISH, COWCOD",15.4,34054,36211
1996,"ROCKFISH, DARKBLOTCHED",4.3,9426,1559
1996,"ROCKFISH, GOPHER",5.5,12110,20579
1996,"ROCKFISH, GRASS",42.5,93671,427000
1996,"ROCKFISH, GREENSPOTTED",19,41796,38648
1996,"ROCKFISH, GREENSTRIPED",0.8,1708,476
1996,"ROCKFISH, KELP",2,4337,7417
1996,"ROCKFISH, OLIVE",0.3,705,2059
1996,"ROCKFISH, PACIFIC OCEAN PERCH",20888.1,46049992,3520798
1996,"ROCKFISH, REDBANDED",35.4,78142,24082
1996,"ROCKFISH, REDSTRIPE",2.8,6081,1732
1996,"ROCKFISH, SHORTBELLY",27.9,61440,5722
1996,"ROCKFISH, SILVERGRAY",12.3,27108,6982
1996,"ROCKFISH, SPECKLED",2.1,4707,1995
1996,"ROCKFISH, STARRY",0.2,455,645
1996,"ROCKFISH, TREEFISH",0.7,1540,1873
1996,"ROCKFISH, VERMILION",15.1,33326,29520
1996,"ROCKFISH, WIDOW",6115.8,13482845,4234358
1996,"ROCKFISH, YELLOWEYE",543.4,1198023,1114814
1996,"ROCKFISH, YELLOWTAIL",5224.8,11518527,3991266
1996,"ROCKFISHES",21115.7,46551649,20215052
1996,"ROSEFISH, BLACKBELLY",67,147771,120978
1996,"RUDDERFISH, BANDED",13.5,29793,22743
1996,"RUNNER, BLUE",84.5,186222,102470
1996,"RUNNER, RAINBOW",0.4,905,441
1996,"SABLEFISH",27567.8,60775914,107740263
1996,"SALMON, CHINOOK",9107.1,20077487,24210817
1996,"SALMON, CHUM",65607.8,144639054,23073075
1996,"SALMON, COHO",21290.7,46937392,24175412
1996,"SALMON, PACIFIC",125.5,276587,714410
1996,"SALMON, PINK",126138.2,278084323,25597234
1996,"SALMON, SOCKEYE",142943.9,315134080,286185904
1996,"SAND PERCH",4.4,9596,6040
1996,"SANDWORMS",78.6,173234,651526
1996,"SARDINE, PACIFIC",32553.4,71767264,3151711
1996,"SARDINE, SPANISH",578.3,1274869,255216
1996,"SCAD, BIGEYE",39.7,87468,180350
1996,"SCADS",81.5,179759,204257
1996,"SCALLOP, BAY",13.1,28866,109039
1996,"SCALLOP, SEA",7945.4,17516342,98814170
1996,"SCALLOP, WEATHERVANE",330.4,728424,4670516
1996,"SCALLOPS",2.3,4969,87978
1996,"SCAMP",249,548875,1297601
1996,"SCORPIONFISH, SPINYCHEEK",0.1,322,327
1996,"SCORPIONFISHES",38.4,84627,123815
1996,"SCULPINS",1.2,2700,7954
1996,"SCUP",26.7,58843,19819
1996,"SCUPS OR PORGIES",3160.5,6967707,7609404
1996,"SEA BASS, BANK",0,29,29
1996,"SEA BASS, BLACK",1931.3,4257678,4831366
1996,"SEA BASS, GIANT",0.9,2002,2863
1996,"SEA BASS, ROCK",1.6,3428,2746
1996,"SEA CATFISHES",1.5,3208,826
1996,"SEA CUCUMBER",1958.9,4318547,1371452
1996,"SEA RAVEN",2.2,4918,4264
1996,"SEA URCHINS",21855.6,48182806,49792159
1996,"SEABASS, WHITE",46.9,103501,197237
1996,"SEAROBINS",29.8,65707,10578
1996,"SEATROUT, SAND",87,191720,109343
1996,"SEATROUT, SPOTTED",518.3,1142740,1229147
1996,"SEAWEED, KELP",58869.4,129783460,1471744
1996,"SEAWEEDS",261.8,577130,133918
1996,"SHAD, AMERICAN",1515.3,3340617,1675224
1996,"SHAD, GIZZARD",1536.3,3386984,652211
1996,"SHAD, HICKORY",88.5,195054,42787
1996,"SHARK, ATLANTIC ANGEL",0.1,180,44
1996,"SHARK, ATLANTIC SHARPNOSE",40.7,89647,27168
1996,"SHARK, BIGEYE THRESHER",20.4,44910,17745
1996,"SHARK, BLACKNOSE",42.5,93716,35529
1996,"SHARK, BLACKTIP",235.5,519260,177354
1996,"SHARK, BLUE",0.7,1616,551
1996,"SHARK, BONNETHEAD",23,50617,19312
1996,"SHARK, BULL",12.9,28541,10727
1996,"SHARK, DOGFISH",3866.2,8523510,1682907
1996,"SHARK, DUSKY",69.7,153644,55575
1996,"SHARK, FINETOOTH",13.6,30088,11930
1996,"SHARK, HAMMERHEAD",104.9,231308,44035
1996,"SHARK, LEMON",4.8,10581,4138
1996,"SHARK, LEOPARD",7.6,16693,11239
1996,"SHARK, LONGFIN MAKO",4.2,9188,6923
1996,"SHARK, MAKOS",43.6,96111,120657
1996,"SHARK, NURSE",0.8,1822,622
1996,"SHARK, OCEANIC WHITETIP",0,26,2
1996,"SHARK, PACIFIC ANGEL",16.2,35712,14231
1996,"SHARK, PORBEAGLE",8,17680,13250
1996,"SHARK, SAND TIGER",7,15526,3069
1996,"SHARK, SANDBAR",934.5,2060287,757169
1996,"SHARK, SHORTFIN MAKO",232.8,513299,431507
1996,"SHARK, SILKY",11,24170,9349
1996,"SHARK, SMOOTH DOGFISH",310.8,685281,150089
1996,"SHARK, SOUPFIN",65.2,143646,75635
1996,"SHARK, SPINY DOGFISH",24130.5,53198011,9572238
1996,"SHARK, THRESHER",371.6,819158,641131
1996,"SHARK, TIGER",9.4,20731,5508
1996,"SHARK, WHITE",0,28,18
1996,"SHARKS",4870.7,10737879,7903215
1996,"SHEEPHEAD, CALIFORNIA",114.6,252671,693857
1996,"SHEEPSHEAD",1670.5,3682830,1293156
1996,"SHELLFISH",868.1,1913899,3014674
1996,"SHRIMP, BLUE MUD",8.5,18837,24553
1996,"SHRIMP, BRINE",7210.6,15896496,6467669
1996,"SHRIMP, BROWN",56279.3,124073422,224732521
1996,"SHRIMP, GHOST",22.8,50166,72697
1996,"SHRIMP, MARINE, OTHER",13545.3,29861882,37725296
1996,"SHRIMP, OCEAN",14349.3,31634571,18848142
1996,"SHRIMP, PACIFIC ROCK",265.9,586117,786074
1996,"SHRIMP, PENAEID",1993,4393833,5625367
1996,"SHRIMP, PINK",14212.1,31331976,61589407
1996,"SHRIMP, ROCK",11501.5,25356208,17613401
1996,"SHRIMP, ROYAL RED",158.6,349600,735593
1996,"SHRIMP, SEABOB",4703,10368284,5861014
1996,"SHRIMP, SPOT",234.3,516593,3473687
1996,"SHRIMP, WHITE",29852.4,65812525,153017344
1996,"SHRIMP,ATLANTIC & GULF,ROUGHNECK",1372.6,3026117,1876267
1996,"SILVERSIDES",18.8,41421,25558
1996,"SKATES",15700.6,34613441,6870713
1996,"SKIPPERS",16.8,36978,6642
1996,"SMELT, EULACHON",4.1,9070,11525
1996,"SMELT, RAINBOW",716.5,1579526,818175
1996,"SMELTS",1036,2283856,611341
1996,"SNAILS (CONCHS)",3006.8,6628821,3712693
1996,"SNAPPER, BLACKFIN",0.7,1469,2973
1996,"SNAPPER, CUBERA",2.4,5352,6350
1996,"SNAPPER, DOG",0.9,1966,3296
1996,"SNAPPER, GRAY",225.2,496525,839052
1996,"SNAPPER, LANE",38.6,85057,103819
1996,"SNAPPER, MAHOGANY",0,76,169
1996,"SNAPPER, MUTTON",131.9,290677,528143
1996,"SNAPPER, QUEEN",11.9,26226,50885
1996,"SNAPPER, RED",2246.5,4952610,10380802
1996,"SNAPPER, SCHOOLMASTER",0,49,99
1996,"SNAPPER, SILK",33.6,74153,153130
1996,"SNAPPER, VERMILION",1145.2,2524613,4794601
1996,"SNAPPER, YELLOWTAIL",661.7,1458803,2925507
1996,"SNAPPERS",105.9,233406,568214
1996,"SOLE, CURLFIN",2,4508,1528
1996,"SOLE, DOVER",13249.1,29209056,8712467
1996,"SOLE, ENGLISH",1374.3,3029770,1086458
1996,"SOLE, FLATHEAD",13800,30423449,3767598
1996,"SOLE, PETRALE",1825.5,4024553,3696453
1996,"SOLE, REX",6552.6,14445871,3587164
1996,"SOLE, ROCK",30515.7,67274853,45010106
1996,"SOLE, SAND",157.4,346935,263471
1996,"SOLE, YELLOWFIN",102614,226222777,25536769
1996,"SPADEFISHES",42.1,92717,27420
1996,"SPEARFISHES",95.3,210000,230000
1996,"SPONGE, GRASS",143.9,317185,335835
1996,"SPONGE, SHEEPSWOOL",65.5,144473,345194
1996,"SPONGE, YELLOW",116.8,257484,351865
1996,"SPONGES",18,39619,20532
1996,"SPOT",2603.9,5740472,2275328
1996,"SQUID, CALIFORNIA MARKET",80561.3,177605533,21863047
1996,"SQUID, LONGFIN",12413.9,27367641,18567702
1996,"SQUID, NORTHERN SHORTFIN",17064.4,37620220,9770259
1996,"SQUIDS",856,1887037,341184
1996,"SQUIRRELFISHES",0.8,1757,1593
1996,"STARFISH",2,4320,4320
1996,"STURGEON, GREEN",18.7,41250,24275
1996,"STURGEON, WHITE",215.6,475388,621457
1996,"STURGEONS",2.6,5741,15298
1996,"SUCKERS",424.4,935698,93154
1996,"SUNFISHES",2.1,4680,466
1996,"SURFPERCHES",40.8,90000,115121
1996,"SURGEONFISHES",0.9,1987,3820
1996,"SWORDFISH",6107.2,13463987,35377661
1996,"TAUTOG",161.4,355835,385614
1996,"THORNYHEAD, SHORTSPINE",1427.5,3146992,3129982
1996,"THRESHER SHARKS",1.2,2556,1557
1996,"TILAPIAS",60.1,132516,67181
1996,"TILEFISH, BLUELINE",98.6,217339,230333
1996,"TILEFISH, GOLDEN",876.2,1931576,2802983
1996,"TILEFISH, SAND",0.1,282,235
