Species,Year,Pounds,Tonnes..ConvertPounds.,LandedValue,ObservedPrice,FishingEntityName,FishingEntityID,TaxonKey
SABLEFISH,1992,"72,978,861","33,103","67,547,603",2040.549436,USA,187,600512
SABLEFISH,1965,"7,282,400","3,303","716,266",216.8373375,USA,187,600512
SABLEFISH,2006,"47,226,634","21,422","132,156,202",6169.284742,USA,187,600512
SABLEFISH,1988,"106,865,064","48,473","90,996,159",1877.247653,USA,187,600512
SABLEFISH,1979,"57,052,517","25,879","20,253,360",782.6300744,USA,187,600512
SABLEFISH,2010,"40,317,190","18,288","124,384,950",6801.611784,USA,187,600512
SAILFISH,2010,"32,366",15,"41,061",2796.885913,USA,187,500488
SAILFISH,2002,"11,002",5,"15,415",3088.916353,USA,187,500488
SAILFISH,2006,"18,442",8,"15,460",1848.143679,USA,187,500488
SAILFISH,2009,"22,438",10,"20,508",2014.992456,USA,187,500488
SAILFISH,2003,"3,493",2,"2,678",1690.231715,USA,187,500488
SAILFISH,1990,"10,000",5,"10,000",2204.622622,USA,187,500488
SAILFISH,1994,"1,000",0,"1,000",2204.622622,USA,187,500488
SAILFISH,2008,"11,251",5,"11,761",2304.556631,USA,187,500488
SAILFISH,1995,"46,000",21,"36,000",1725.356834,USA,187,500488
SAILFISH,1984,909,0,278,674.2410219,USA,187,500488
SAILFISH,2005,"7,420",3,"8,480",2519.568711,USA,187,500488
SAILFISH,1991,"18,000",8,"16,000",1959.664553,USA,187,500488
SAILFISH,1989,"6,000",3,"8,000",2939.496829,USA,187,500488
SAILFISH,2004,"7,578",3,"9,758",2838.8371,USA,187,500488
SAILFISH,2007,"25,902",12,"24,767",2108.018241,USA,187,500488
"SALMON, ATLANTIC",1978,500,0,"1,125",4960.400899,USA,187,600236
"SALMON, ATLANTIC",1979,0,0,60,#DIV/0!,USA,187,600236
"SALMON, ATLANTIC",1963,600,0,600,2204.622622,USA,187,600236
"SALMON, ATLANTIC",1961,500,0,539,2376.583186,USA,187,600236
"SALMON, ATLANTIC",1954,100,0,59,1300.727347,USA,187,600236
"SALMON, ATLANTIC",1972,100,0,100,2204.622622,USA,187,600236
"SALMON, ATLANTIC",1964,454,0,385,1869.558831,USA,187,600236
"SALMON, ATLANTIC",1959,500,0,284,1252.225649,USA,187,600236
"SALMON, ATLANTIC",1962,500,0,349,1538.82659,USA,187,600236
"SALMON, ATLANTIC",1970,200,0,192,2116.437717,USA,187,600236
"SALMON, ATLANTIC",1977,100,0,100,2204.622622,USA,187,600236
"SALMON, ATLANTIC",1984,400,0,"1,490",8212.219266,USA,187,600236
"SALMON, ATLANTIC",1950,800,0,362,997.5917364,USA,187,600236
"SALMON, ATLANTIC",1973,100,0,94,2072.345265,USA,187,600236
"SALMON, ATLANTIC",1956,100,0,94,2072.345265,USA,187,600236
"SALMON, ATLANTIC",1957,100,0,29,639.3405603,USA,187,600236
"SALMON, ATLANTIC",1958,"2,200",1,"1,325",1327.784079,USA,187,600236
"SALMON, ATLANTIC",1965,208,0,161,1706.462702,USA,187,600236
"SALMON, ATLANTIC",1966,300,0,246,1807.79055,USA,187,600236
"SALMON, ATLANTIC",1989,"1,000",0,500,1102.311311,USA,187,600236
"SALMON, ATLANTIC",1987,100,0,53,1168.44999,USA,187,600236
"SALMON, ATLANTIC",1980,200,0,108,1190.496216,USA,187,600236
"SALMON, ATLANTIC",1955,100,0,72,1587.328288,USA,187,600236
"SALMON, ATLANTIC",1960,100,0,53,1168.44999,USA,187,600236
"SALMON, ATLANTIC",1952,200,0,67,738.5485783,USA,187,600236
"SALMON, ATLANTIC",1968,100,0,61,1344.819799,USA,187,600236
"SALMON, ATLANTIC",1974,100,0,123,2711.685825,USA,187,600236
"SALMON, ATLANTIC",1953,"7,400",3,"3,911",1165.172848,USA,187,600236
"SALMON, ATLANTIC",1951,"1,600",1,810,1116.090202,USA,187,600236
"SALMON, ATLANTIC",1967,200,0,211,2325.876866,USA,187,600236
"SALMON, ATLANTIC",1976,100,0,99,2182.576396,USA,187,600236
"SALMON, ATLANTIC",1985,300,0,"1,220",8965.465329,USA,187,600236
"SALMON, ATLANTIC",1975,300,0,342,2513.269789,USA,187,600236
"SALMON, CHINOOK",1984,"21,501,727","9,753","39,066,414",4005.571276,USA,187,600244
"SALMON, CHINOOK",1993,"18,138,527","8,227","28,749,443",3494.311991,USA,187,600244
"SALMON, CHINOOK",1962,"25,110,000","11,390","10,958,181",962.1128525,USA,187,600244
"SALMON, CHINOOK",1952,"40,796,580","18,505","9,824,382",530.9036886,USA,187,600244
"SALMON, CHINOOK",1969,"28,031,500","12,715","12,528,467",985.3394133,USA,187,600244
"SALMON, CHINOOK",1992,"17,759,503","8,056","37,118,988",4607.863218,USA,187,600244
"SALMON, CHINOOK",2007,"14,645,665","6,643","43,416,790",6535.561028,USA,187,600244
"SALMON, CHINOOK",1951,"43,200,540","19,595","10,488,978",535.2766002,USA,187,600244
"SALMON, CHINOOK",1956,"38,157,840","17,308","11,354,741",656.0360564,USA,187,600244
"SALMON, CHINOOK",1990,"26,519,717","12,029","50,026,911",4158.809828,USA,187,600244
"SALMON, CHINOOK",1988,"48,331,918","21,923","116,909,755",5332.746997,USA,187,600244
"SALMON, CHINOOK",1959,"27,414,652","12,435","8,933,117",718.380515,USA,187,600244
"SALMON, CHINOOK",1986,"32,944,139","14,943","47,838,365",3201.344606,USA,187,600244
"SALMON, CHINOOK",1999,"15,185,846","6,888","25,442,748",3693.680142,USA,187,600244
"SALMON, CHINOOK",1958,"27,582,621","12,511","9,034,818",722.1345697,USA,187,600244
"SALMON, CHINOOK",1979,"34,123,901","15,478","63,124,471",4078.245238,USA,187,600244
"SALMON, CHINOOK",2004,"28,603,404","12,974","58,162,786",4482.927758,USA,187,600244
"SALMON, CHINOOK",1955,"42,783,740","19,406","11,591,880",597.3232092,USA,187,600244
"SALMON, CHINOOK",1989,"33,143,681","15,034","53,124,170",3533.667457,USA,187,600244
"SALMON, CHINOOK",1977,"35,309,700","16,016","54,057,076",3375.147697,USA,187,600244
"SALMON, CHINOOK",1981,"30,820,180","13,980","53,421,976",3821.369531,USA,187,600244
"SALMON, CHINOOK",1963,"27,178,300","12,328","10,911,265",885.089268,USA,187,600244
"SALMON, CHINOOK",1996,"20,077,487","9,107","24,210,817",2658.485838,USA,187,600244
"SALMON, CHINOOK",1973,"35,991,500","16,325","30,863,265",1890.497818,USA,187,600244
"SALMON, CHINOOK",1954,"36,414,660","16,517","8,983,315",543.869405,USA,187,600244
"SALMON, CHINOOK",2002,"24,910,249","11,299","28,446,086",2517.553506,USA,187,600244
"SALMON, CHINOOK",1975,"29,771,000","13,504","25,578,046",1894.123101,USA,187,600244
"SALMON, CHINOOK",2008,"9,865,771","4,475","32,276,824",7212.636129,USA,187,600244
"SALMON, CHINOOK",1960,"24,056,866","10,912","9,322,700",854.3521553,USA,187,600244
"SALMON, CHINOOK",1997,"23,286,377","10,563","30,875,671",2923.134103,USA,187,600244
"SALMON, CHINOOK",1994,"18,508,874","8,395","26,352,896",3138.937067,USA,187,600244
"SALMON, CHINOOK",1971,"30,500,200","13,835","13,647,593",986.4785235,USA,187,600244
"SALMON, CHINOOK",1998,"16,182,092","7,340","19,802,012",2697.794798,USA,187,600244
"SALMON, CHINOOK",2010,"13,319,460","6,042","38,155,563",6315.467544,USA,187,600244
"SALMON, CHINOOK",1974,"28,315,500","12,844","24,614,726",1916.483261,USA,187,600244
"SALMON, CHINOOK",1953,"39,178,120","17,771","8,638,029",486.0772835,USA,187,600244
"SALMON, CHINOOK",2006,"16,892,108","7,662","43,746,254",5709.410643,USA,187,600244
"SALMON, CHINOOK",1967,"26,179,700","11,875","9,594,606",807.9727971,USA,187,600244
"SALMON, CHINOOK",1976,"30,089,100","13,648","36,790,141",2695.606619,USA,187,600244
"SALMON, CHINOOK",1980,"30,086,793","13,647","49,715,768",3642.944158,USA,187,600244
"SALMON, CHINOOK",1966,"27,222,700","12,348","10,988,725",889.9187707,USA,187,600244
"SALMON, CHINOOK",2005,"23,796,431","10,794","48,698,577",4511.684315,USA,187,600244
"SALMON, CHINOOK",1961,"26,960,900","12,229","10,963,409",896.4900836,USA,187,600244
"SALMON, CHINOOK",1991,"20,243,656","9,182","38,721,937",4216.98819,USA,187,600244
"SALMON, CHINOOK",2001,"16,409,556","7,443","22,396,333",3008.945664,USA,187,600244
"SALMON, CHINOOK",2003,"27,318,995","12,392","32,645,775",2634.489815,USA,187,600244
"SALMON, CHINOOK",1985,"28,033,538","12,716","46,227,582",3635.444553,USA,187,600244
"SALMON, CHINOOK",1983,"23,327,354","10,581","29,366,426",2775.36351,USA,187,600244
"SALMON, CHINOOK",1968,"25,837,400","11,720","11,036,511",941.7101495,USA,187,600244
"SALMON, CHINOOK",2009,"9,770,855","4,432","21,307,402",4807.642777,USA,187,600244
"SALMON, CHINOOK",1970,"31,685,000","14,372","17,561,857",1221.943103,USA,187,600244
"SALMON, CHINOOK",1950,"36,559,160","16,583","8,328,433",502.228492,USA,187,600244
"SALMON, CHINOOK",1972,"26,862,500","12,185","14,513,440",1191.127339,USA,187,600244
"SALMON, CHINOOK",1957,"30,509,120","13,839","8,541,905",617.2474656,USA,187,600244
"SALMON, CHINOOK",1964,"28,731,800","13,033","11,455,133",878.9649569,USA,187,600244
"SALMON, CHINOOK",1978,"34,410,089","15,608","47,689,598",3055.428499,USA,187,600244
"SALMON, CHINOOK",1965,"29,315,400","13,297","10,866,151",817.1733051,USA,187,600244
"SALMON, CHINOOK",1987,"43,529,882","19,745","87,415,146",4427.243988,USA,187,600244
"SALMON, CHINOOK",2000,"16,086,980","7,297","26,285,779",3602.305903,USA,187,600244
"SALMON, CHINOOK",1982,"36,766,597","16,677","64,976,927",3896.188792,USA,187,600244
"SALMON, CHINOOK",1995,"25,137,423","11,402","34,888,726",3059.839292,USA,187,600244
"SALMON, CHUM",2008,"126,638,018","57,442","67,430,164",1173.881803,USA,187,600241
"SALMON, CHUM",1993,"81,553,360","36,992","38,348,833",1036.679602,USA,187,600241
"SALMON, CHUM",1968,"61,466,200","27,881","8,373,396",300.3305596,USA,187,600241
"SALMON, CHUM",1990,"70,892,814","32,156","36,480,709",1134.476004,USA,187,600241
"SALMON, CHUM",1959,"38,534,940","17,479","3,506,324",200.6003178,USA,187,600241
"SALMON, CHUM",1995,"134,781,662","61,136","43,667,425",714.2677391,USA,187,600241
"SALMON, CHUM",1991,"76,719,832","34,800","26,823,545",770.8019239,USA,187,600241
"SALMON, CHUM",1966,"56,506,400","25,631","6,673,572",260.3724144,USA,187,600241
"SALMON, CHUM",1963,"38,840,100","17,618","3,626,439",205.842144,USA,187,600241
"SALMON, CHUM",1979,"46,403,747","21,048","30,166,272",1433.186972,USA,187,600241
"SALMON, CHUM",2007,"110,173,478","49,974","37,139,175",743.172194,USA,187,600241
"SALMON, CHUM",1994,"118,762,993","53,870","31,714,549",588.7238979,USA,187,600241
"SALMON, CHUM",1982,"102,630,654","46,552","45,409,041",975.437602,USA,187,600241
"SALMON, CHUM",1971,"56,423,400","25,593","7,992,885",312.3047368,USA,187,600241
"SALMON, CHUM",1961,"48,138,600","21,835","4,254,280",194.8349542,USA,187,600241
"SALMON, CHUM",1953,"64,565,672","29,286","4,348,562",148.4835186,USA,187,600241
"SALMON, CHUM",1997,"104,181,024","47,256","26,043,368",551.1157026,USA,187,600241
"SALMON, CHUM",1972,"74,308,200","33,706","15,710,545",466.1103742,USA,187,600241
"SALMON, CHUM",1981,"105,546,057","47,875","52,149,933",1089.29623,USA,187,600241
"SALMON, CHUM",1973,"52,654,900","23,884","22,474,158",940.9767587,USA,187,600241
"SALMON, CHUM",2001,"110,954,707","50,328","33,807,097",671.7325731,USA,187,600241
"SALMON, CHUM",1954,"76,233,392","34,579","5,703,377",164.938141,USA,187,600241
"SALMON, CHUM",1960,"49,812,052","22,594","4,371,378",193.4720302,USA,187,600241
"SALMON, CHUM",1950,"74,610,432","33,843","5,920,158",174.9314928,USA,187,600241
"SALMON, CHUM",2000,"161,767,357","73,376","39,123,033",533.1824985,USA,187,600241
"SALMON, CHUM",1976,"56,815,300","25,771","26,735,299",1037.418529,USA,187,600241
"SALMON, CHUM",1986,"108,230,050","49,092","38,809,868",790.5485856,USA,187,600241
"SALMON, CHUM",1980,"82,342,858","37,350","40,105,769",1073.779654,USA,187,600241
"SALMON, CHUM",1977,"65,563,600","29,739","32,255,167",1084.602902,USA,187,600241
"SALMON, CHUM",2004,"112,402,217","50,985","24,254,529",475.7208954,USA,187,600241
"SALMON, CHUM",1996,"144,639,054","65,607","23,073,075",351.6852585,USA,187,600241
"SALMON, CHUM",1999,"143,790,056","65,222","25,655,026",393.3488327,USA,187,600241
"SALMON, CHUM",1987,"89,012,607","40,375","51,321,325",1271.102576,USA,187,600241
"SALMON, CHUM",1967,"34,458,800","15,630","3,873,470",247.8188325,USA,187,600241
"SALMON, CHUM",1985,"93,633,841","42,472","37,566,726",884.5141146,USA,187,600241
"SALMON, CHUM",1962,"60,345,800","27,372","5,308,374",193.9316639,USA,187,600241
"SALMON, CHUM",1983,"84,900,568","38,510","29,103,098",755.7234272,USA,187,600241
"SALMON, CHUM",1957,"68,737,456","31,179","5,662,245",181.6056942,USA,187,600241
"SALMON, CHUM",1958,"68,011,433","30,849","5,022,635",162.8110783,USA,187,600241
"SALMON, CHUM",1955,"32,614,060","14,793","2,552,827",172.5642301,USA,187,600241
"SALMON, CHUM",2010,"115,596,943","52,434","74,919,439",1428.836142,USA,187,600241
"SALMON, CHUM",1951,"65,133,720","29,544","6,011,159",203.463538,USA,187,600241
"SALMON, CHUM",1998,"130,250,419","59,081","24,054,110",407.1406101,USA,187,600241
"SALMON, CHUM",1970,"57,396,200","26,034","7,294,129",280.1718894,USA,187,600241
"SALMON, CHUM",1978,"66,878,722","30,336","40,624,164",1339.154641,USA,187,600241
"SALMON, CHUM",1956,"59,968,500","27,201","4,230,557",155.5280133,USA,187,600241
"SALMON, CHUM",2002,"106,498,520","48,307","19,513,012",403.9382676,USA,187,600241
"SALMON, CHUM",1975,"33,060,900","14,996","12,479,151",832.155767,USA,187,600241
"SALMON, CHUM",1969,"24,813,800","11,255","3,559,178",316.2209873,USA,187,600241
"SALMON, CHUM",2005,"80,944,452","36,716","19,895,101",541.8677704,USA,187,600241
"SALMON, CHUM",1974,"42,387,700","19,227","16,146,865",839.8130555,USA,187,600241
"SALMON, CHUM",1964,"65,842,200","29,866","5,235,567",175.3047354,USA,187,600241
"SALMON, CHUM",1952,"77,404,448","35,110","6,494,141",184.9652123,USA,187,600241
"SALMON, CHUM",1984,"107,959,275","48,970","40,714,528",831.4261972,USA,187,600241
"SALMON, CHUM",1992,"84,670,636","38,406","36,303,886",945.2671211,USA,187,600241
"SALMON, CHUM",2003,"91,843,214","41,659","16,418,757",394.1190811,USA,187,600241
"SALMON, CHUM",2009,"112,383,196","50,976","48,443,084",950.3086107,USA,187,600241
"SALMON, CHUM",1989,"68,010,791","30,849","30,488,368",988.3041324,USA,187,600241
"SALMON, CHUM",1965,"31,266,100","14,182","2,793,754",196.9920543,USA,187,600241
"SALMON, CHUM",1988,"134,726,133","61,111","117,270,251",1918.97921,USA,187,600241
"SALMON, CHUM",2006,"151,238,552","68,601","45,126,082",657.8083425,USA,187,600241
"SALMON, COHO",1971,"39,868,600","18,084","12,158,942",672.3556531,USA,187,600245
"SALMON, COHO",2004,"46,332,836","21,016","32,614,750",1551.884621,USA,187,600245
"SALMON, COHO",2008,"37,364,292","16,948","45,199,815",2666.945614,USA,187,600245
"SALMON, COHO",1970,"43,707,700","19,825","17,187,738",866.9519561,USA,187,600245
"SALMON, COHO",1986,"65,058,228","29,510","61,086,583",2070.035827,USA,187,600245
"SALMON, COHO",1979,"41,652,063","18,893","62,917,296",3330.180646,USA,187,600245
"SALMON, COHO",1968,"37,786,700","17,140","11,747,357",685.3863658,USA,187,600245
"SALMON, COHO",1993,"40,027,903","18,156","33,813,769",1862.365862,USA,187,600245
"SALMON, COHO",2007,"27,187,878","12,332","25,364,629",2056.778204,USA,187,600245
"SALMON, COHO",1990,"49,308,178","22,366","53,096,689",2374.011096,USA,187,600245
"SALMON, COHO",1956,"29,718,917","13,480","6,111,188",453.3430108,USA,187,600245
"SALMON, COHO",1967,"38,291,200","17,369","12,694,665",730.8975858,USA,187,600245
"SALMON, COHO",1991,"52,651,669","23,882","42,569,356",1782.457556,USA,187,600245
"SALMON, COHO",1953,"28,672,511","13,006","3,953,718",304.0004464,USA,187,600245
"SALMON, COHO",1977,"31,439,776","14,261","32,490,243",2278.283557,USA,187,600245
"SALMON, COHO",2009,"32,931,145","14,937","29,328,420",1963.433042,USA,187,600245
"SALMON, COHO",1959,"20,206,222","9,165","4,741,826",517.3622693,USA,187,600245
"SALMON, COHO",1965,"38,515,100","17,470","10,322,616",590.8714439,USA,187,600245
"SALMON, COHO",1952,"44,404,199","20,141","7,019,625",348.5171317,USA,187,600245
"SALMON, COHO",1950,"40,224,632","18,246","7,151,008",391.9308449,USA,187,600245
"SALMON, COHO",1951,"52,063,248","23,615","8,526,813",361.0686147,USA,187,600245
"SALMON, COHO",1973,"32,865,600","14,908","25,753,885",1727.569175,USA,187,600245
"SALMON, COHO",1969,"21,324,600","9,673","7,680,912",794.0834694,USA,187,600245
"SALMON, COHO",1994,"76,600,272","34,745","67,511,675",1943.044875,USA,187,600245
"SALMON, COHO",1962,"27,752,500","12,588","6,955,681",552.5502813,USA,187,600245
"SALMON, COHO",1997,"23,206,373","10,526","18,582,353",1765.337297,USA,187,600245
"SALMON, COHO",1966,"38,756,000","17,579","10,747,238",611.3531845,USA,187,600245
"SALMON, COHO",1972,"31,519,500","14,297","16,470,151",1152.00011,USA,187,600245
"SALMON, COHO",2001,"38,281,999","17,364","15,712,389",904.8610088,USA,187,600245
"SALMON, COHO",1975,"28,603,900","12,975","22,200,823",1711.110604,USA,187,600245
"SALMON, COHO",2000,"33,806,758","15,334","18,046,689",1176.869395,USA,187,600245
"SALMON, COHO",2002,"38,366,214","17,403","13,307,299",764.6720735,USA,187,600245
"SALMON, COHO",1964,"38,070,800","17,269","8,658,617",501.4074543,USA,187,600245
"SALMON, COHO",1983,"34,035,822","15,438","22,620,536",1465.213485,USA,187,600245
"SALMON, COHO",1985,"58,822,276","26,681","53,200,669",1993.928259,USA,187,600245
"SALMON, COHO",1995,"50,835,249","23,058","29,920,224",1297.580006,USA,187,600245
"SALMON, COHO",1963,"28,131,400","12,760","5,846,982",458.220664,USA,187,600245
"SALMON, COHO",1958,"23,327,044","10,581","5,195,602",491.0327131,USA,187,600245
"SALMON, COHO",1957,"26,743,208","12,131","4,783,679",394.350855,USA,187,600245
"SALMON, COHO",1955,"28,717,425","13,026","4,875,849",374.3165345,USA,187,600245
"SALMON, COHO",1961,"23,201,000","10,524","5,534,295",525.8838823,USA,187,600245
"SALMON, COHO",1980,"38,907,518","17,648","36,800,602",2085.238119,USA,187,600245
"SALMON, COHO",1987,"40,782,386","18,499","57,141,043",3088.942271,USA,187,600245
"SALMON, COHO",1996,"46,937,392","21,290","24,175,412",1135.50536,USA,187,600245
"SALMON, COHO",1976,"37,081,500","16,820","38,690,649",2300.29206,USA,187,600245
"SALMON, COHO",2005,"36,168,646","16,406","25,966,781",1582.778432,USA,187,600245
"SALMON, COHO",2003,"32,255,627","14,631","15,261,088",1043.071953,USA,187,600245
"SALMON, COHO",1981,"37,682,261","17,092","38,924,460",2277.298198,USA,187,600245
"SALMON, COHO",1954,"31,637,343","14,350","4,305,971",300.0581015,USA,187,600245
"SALMON, COHO",1984,"51,608,446","23,409","50,779,563",2169.214189,USA,187,600245
"SALMON, COHO",1998,"36,089,931","16,370","20,879,123",1275.441255,USA,187,600245
"SALMON, COHO",1960,"13,664,630","6,198","3,784,409",610.5685768,USA,187,600245
"SALMON, COHO",1982,"63,128,036","28,634","56,254,728",1964.585845,USA,187,600245
"SALMON, COHO",2010,"33,249,728","15,082","35,738,947",2369.670243,USA,187,600245
"SALMON, COHO",1999,"29,226,372","13,257","22,785,895",1718.800389,USA,187,600245
"SALMON, COHO",1989,"45,567,341","20,669","39,534,015",1912.720424,USA,187,600245
"SALMON, COHO",2006,"35,038,845","15,893","34,766,161",2187.465512,USA,187,600245
"SALMON, COHO",1974,"41,908,100","19,009","28,412,118",1494.651346,USA,187,600245
"SALMON, COHO",1992,"54,450,177","24,698","50,910,095",2061.288931,USA,187,600245
"SALMON, COHO",1988,"50,114,644","22,732","93,455,877",4111.272158,USA,187,600245
"SALMON, COHO",1978,"34,770,800","15,772","43,797,363",2776.946669,USA,187,600245
"SALMON, PACIFIC",1977,"9,200",4,"19,227",4607.421647,USA,187,502724
"SALMON, PACIFIC",1995,"272,384",124,"975,184",7892.947849,USA,187,502724
"SALMON, PACIFIC",1999,"103,289",47,"335,985",7171.336073,USA,187,502724
"SALMON, PACIFIC",1978,"303,802",138,"325,607",2362.856591,USA,187,502724
"SALMON, PACIFIC",1986,"390,241",177,"646,979",3655.035066,USA,187,502724
"SALMON, PACIFIC",1990,"273,193",124,"660,345",5328.875649,USA,187,502724
"SALMON, PACIFIC",2002,"13,502",6,"59,996",9796.218251,USA,187,502724
"SALMON, PACIFIC",2001,"460,000",209,"1,938,661",9291.338906,USA,187,502724
"SALMON, PACIFIC",1987,"215,941",98,"338,433",3455.18937,USA,187,502724
"SALMON, PACIFIC",1997,"127,753",58,"302,286",5216.523713,USA,187,502724
"SALMON, PACIFIC",1991,"127,520",58,"121,220",2095.705413,USA,187,502724
"SALMON, PACIFIC",1996,"276,587",125,"714,410",5694.426879,USA,187,502724
"SALMON, PACIFIC",2005,934,0,"3,651",8617.855666,USA,187,502724
"SALMON, PACIFIC",1982,"2,021,957",917,"2,977,520",3246.512141,USA,187,502724
"SALMON, PACIFIC",1998,"299,062",136,"959,500",7073.233663,USA,187,502724
"SALMON, PACIFIC",1994,"310,905",141,"668,842",4742.74844,USA,187,502724
"SALMON, PACIFIC",1985,"516,259",234,"699,478",2987.037557,USA,187,502724
"SALMON, PACIFIC",1983,"2,223,416","1,009","2,996,025",2970.70116,USA,187,502724
"SALMON, PACIFIC",2000,"125,809",57,"587,601",10296.86634,USA,187,502724
"SALMON, PACIFIC",1984,"3,054,955","1,386","4,024,409",2904.233654,USA,187,502724
"SALMON, PACIFIC",1989,"587,305",266,"1,597,960",5998.414393,USA,187,502724
"SALMON, PACIFIC",1992,"39,891",18,"124,977",6906.999609,USA,187,502724
"SALMON, PACIFIC",1981,"2,451,126","1,112","2,756,292",2479.09887,USA,187,502724
"SALMON, PACIFIC",1979,"324,605",147,"530,228",3601.154152,USA,187,502724
"SALMON, PACIFIC",1993,"143,226",65,"345,878",5323.96676,USA,187,502724
"SALMON, PACIFIC",1988,"366,397",166,"1,186,228",7137.572315,USA,187,502724
"SALMON, PACIFIC",1976,"13,000",6,"17,766",3012.871192,USA,187,502724
"SALMON, PACIFIC",1980,"393,777",179,"616,190",3449.836871,USA,187,502724
"SALMON, PINK",1991,"334,311,236","151,641","48,627,084",320.6723492,USA,187,600240
"SALMON, PINK",1986,"255,964,905","116,104","61,111,570",526.3532111,USA,187,600240
"SALMON, PINK",1963,"156,602,600","71,034","18,289,390",257.4746711,USA,187,600240
"SALMON, PINK",1976,"102,431,800","46,462","34,883,560",750.7930692,USA,187,600240
"SALMON, PINK",2007,"457,462,153","207,501","70,305,410",338.8190614,USA,187,600240
"SALMON, PINK",2002,"255,827,323","116,041","17,588,401",151.5701539,USA,187,600240
"SALMON, PINK",1993,"334,821,985","151,873","53,920,462",355.0372306,USA,187,600240
"SALMON, PINK",1961,"108,452,900","49,193","10,950,930",222.6097044,USA,187,600240
"SALMON, PINK",1956,"102,155,900","46,337","9,256,365",199.7612637,USA,187,600240
