"TaxonKey","TaxonName","CommonName","TargetGrpNum","ISSCAAP","ClaCode","OrdCode","FamCode","GenCode","SpeCode"
605652,"Neomyxus leuciscus","Acutejawed mullet",5,33,6,63,359,6083,5652
605653,"Crenimugil crenilabis","Fringelip mullet",17,33,6,63,359,3722,5653
605656,"Ellochelon vaigiensis","Squaretail mullet",17,33,6,63,359,9885,5656
605658,"Valamugil engeli","Kanda",17,33,6,63,359,5707,5658
605659,"Moolgarda seheli","Bluespot mullet",17,33,6,63,359,5707,5659
605675,"Chromis margaritifer","Bicolor chromis",16,39,6,60,350,2049,5675
605677,"Chromis ternatensis","Ternate chromis",16,39,6,60,350,2049,5677
605679,"Chromis viridis","Bluegreen damselfish",16,39,6,60,350,2049,5679
605687,"Abudefduf septemfasciatus","Banded sergeant",16,39,6,60,350,7803,5687
605688,"Abudefduf sexfasciatus","Scissortail sergeant",16,39,6,60,350,7803,5688
605689,"Abudefduf sordidus","Blackspot sergeant",16,39,6,60,350,7803,5689
605693,"Chrysiptera biocellata","Twinspot damselfish",16,39,6,60,350,1450,5693
605696,"Chrysiptera glauca","Grey demoiselle",16,39,6,60,350,1450,5696
605712,"Plectroglyphidodon lacrymatus","Whitespotted devil",16,39,6,60,350,5510,5712
605713,"Plectroglyphidodon leucozonus","Singlebar devil",16,39,6,60,350,5510,5713
605715,"Pomacentrus amboinensis","Ambon damsel",16,39,6,60,350,1670,5715
605726,"Pomacentrus pavo","Sapphire damsel",16,39,6,60,350,1670,5726
605730,"Pomacentrus vaiuli","Ocellate damselfish",16,39,6,60,350,1670,5730
605733,"Sphyraena acutipinnis","Sharpfin barracuda",17,39,6,60,360,997,5733
605734,"Sphyraena forsteri","Bigeye barracuda",17,39,6,60,360,997,5734
605736,"Sphyraena novaehollandiae","Australian barracuda",2,39,6,60,360,997,5736
605737,"Platax orbicularis","Orbicular batfish",17,33,6,60,340,5641,5737
605738,"Platax pinnatus","Dusky batfish",17,33,6,60,340,5641,5738
605739,"Platax teira","Longfin batfish",17,33,6,60,340,5641,5739
605740,"Apogonichthys ocellatus","Ocellated cardinalfish",16,33,6,60,304,4834,5740
605748,"Apogon trimaculatus","Three-spot cardinalfish",16,33,6,60,304,3391,5748
605752,"Apogon coccineus","Ruby cardinalfish",16,33,6,60,304,3391,5752
605756,"Apogon exostigma","Narrowstripe cardinalfish",16,33,6,60,304,3391,5756
605758,"Apogon kallopterus","Iridescent cardinalfish",16,33,6,60,304,3391,5758
605761,"Ostorhinchus lateralis","Humpback cardinal",16,33,6,60,304,4031,5761
605763,"Nectamia bandanensis","Bigeye cardinalfish",16,33,6,60,304,9450,5763
605764,"Nectamia savayensis","Samoan cardinalfish",16,33,6,60,304,9450,5764
605765,"Apogon guamensis","Guam cardinalfish",16,33,6,60,304,3391,5765
605766,"Apogon angustatus","Broadstriped cardinalfish",16,33,6,60,304,3391,5766
605767,"Apogon taeniophorus","Reef-flat cardinalfish",16,33,6,60,304,3391,5767
605768,"Apogon novemfasciatus","Sevenstriped cardinalfish",16,33,6,60,304,3391,5768
605772,"Zoramia gilberti","Gilberts cardinalfish",16,33,6,60,304,8830,5772
605774,"Zoramia perlita","Pearly cardinalfish",16,33,6,60,304,8830,5774
605780,"Cheilodipterus artus","Wolf cardinalfish",16,33,6,60,304,4030,5780
605781,"Cheilodipterus macrodon","Largetoothed cardinalfish",16,33,6,60,304,4030,5781
605782,"Cheilodipterus singapurensis","Truncate cardinalfish",16,33,6,60,304,4030,5782
605790,"Kuhlia mugil","Barred flagtail",17,33,6,60,301,5503,5790
605791,"Priacanthus hamrur","Moontail bullseye",17,33,6,60,303,5555,5791
605795,"Malacanthus brevirostris","Quakerfish",17,34,6,60,308,497,5795
605796,"Malacanthus latovittatus","Blue blanquillo",17,34,6,60,308,497,5796
605797,"Gazza achlamys","Smalltoothed ponyfish",4,33,6,60,318,6112,5797
605798,"Equulites stercorarius","Oblong slipmouth",16,33,6,60,318,9551,5798
605801,"Gerres oblongus","Slender silverbiddy",17,33,6,60,326,2344,5801
605802,"Pempheris oualensis","Silver sweeper",16,39,6,60,334,1914,5802
605803,"Parapriacanthus ransonneti","Pigmy sweeper",16,39,6,60,334,10135,5803
605804,"Kyphosus bigibbus","Brown chub",17,39,6,60,339,6764,5804
605805,"Kyphosus cinerascens","Blue seachub",17,39,6,60,339,6764,5805
605806,"Kyphosus vaigiensis","Brassy chub",17,39,6,60,339,6764,5806
605807,"Monodactylus argenteus","Silver moony",1,39,6,60,333,7023,5807
605814,"Sebastapistes strongia","Barchin scorpionfish",16,34,6,59,264,3812,5814
605819,"Scorpaenodes guamensis","Guam scorpionfish",16,34,6,59,264,1931,5819
605820,"Scorpaenopsis macrochir","Flasher scorpionfish",16,34,6,59,264,8589,5820
605822,"Scorpaenopsis oxycephala","Tassled scorpionfish",17,34,6,59,264,8589,5822
605825,"Synanceia verrucosa","Stonefish",17,39,6,59,578,5743,5825
605831,"Cirrhitus pinnulatus","Stocky hawkfish",16,39,6,60,352,680,5831
605832,"Neocirrhites armatus","Flame hawkfish",16,39,6,60,352,4094,5832
605836,"Cantherhines dumerilii","Whitespotted filefish",17,39,6,62,517,508,5836
605838,"Melichthys vidua","Pinktail triggerfish",17,33,6,62,445,3393,5838
605839,"Rhinecanthus aculeatus","White-banded triggerfish",16,33,6,62,445,2422,5839
605840,"Rhinecanthus rectangulus","Wedge-tail triggerfish",16,33,6,62,445,2422,5840
605841,"Sargocentron microstoma","Smallmouth squirrelfish",16,33,6,53,243,10547,5841
605842,"Sufflamen chrysopterum","Halfmoon triggerfish",16,33,6,62,445,6556,5842
605851,"Nemipterus bipunctatus","Delagoa threadfin bream",18,33,6,60,324,1316,5851
605852,"Nemipterus randalli","Randalls threadfin bream",4,33,6,60,324,1316,5852
605867,"Pentapodus caninus","Small-toothed whiptail",16,33,6,60,324,9362,5867
605873,"Pentapodus trivittatus","Three-striped whiptail",16,33,6,60,324,9362,5873
605877,"Scolopsis lineata","Striped monocle bream",16,33,6,60,324,1166,5877
605885,"Scolopsis bilineata","Two-lined monocle bream",16,33,6,60,324,1166,5885
605889,"Scolopsis taeniata","Blackstreaked monocle bream",16,33,6,60,324,1166,5889
605891,"Alopias pelagicus","Pelagic thresher",20,38,4,7,486,6653,5891
605895,"Nebrius ferrugineus","Tawny nurse shark",20,38,4,6,493,3081,5895
605923,"Pseudocarcharias kamoharai","Crocodile shark",20,38,4,7,556,4978,5923
605933,"Mustelus lenticulatus","Spotted estuary smooth-hound",20,38,4,8,488,6505,5933
605937,"Mustelus schmitti","Narrownose smoothhound",19,38,4,8,488,6505,5937
605938,"Mustelus asterias","Starry smooth-hound",20,38,4,8,488,6505,5938
605948,"Triakis megalopterus","Sharptooth houndshark",20,38,4,8,488,3256,5948
605950,"Zanclus cornutus","Moorish idol",16,39,6,60,520,2849,5950
605952,"Paracirrhites forsteri","Blackside hawkfish",16,39,6,60,352,8623,5952
605953,"Paracirrhites hemistictus","Whitespot hawkfish",16,39,6,60,352,8623,5953
605961,"Corythoichthys intestinalis","Scribbled pipefish",16,39,6,57,258,10288,5961
605983,"Mulloidichthys flavolineatus","Yellowstripe goatfish",17,33,6,60,332,10232,5983
605984,"Mulloidichthys vanicolensis","Yellowfin goatfish",17,33,6,60,332,10232,5984
605985,"Mulloidichthys pfluegeri","Orange goatfish",5,33,6,60,332,10232,5985
605986,"Parupeneus barberinoides","Bicolor goatfish",17,33,6,60,332,2291,5986
605987,"Parupeneus barberinus","Dash-and-dot goatfish",17,33,6,60,332,2291,5987
605988,"Parupeneus trifasciatus","Doublebar goatfish",17,33,6,60,332,2291,5988
605989,"Parupeneus ciliatus","Whitesaddle goatfish",17,33,6,60,332,2291,5989
605990,"Parupeneus cyclostomus","Goldsaddle goatfish",17,33,6,60,332,2291,5990
605991,"Parupeneus heptacanthus","Cinnabar goatfish",17,33,6,60,332,2291,5991
605992,"Parupeneus indicus","Indian goatfish",17,33,6,60,332,2291,5992
605993,"Parupeneus multifasciatus","Manybar goatfish",17,33,6,60,332,2291,5993
605994,"Parupeneus pleurostigma","Sidespot goatfish",17,33,6,60,332,2291,5994
605995,"Upeneus taeniopterus","Finstripe goatfish",16,33,6,60,332,1675,5995
605996,"Gerres oyena","Common silverbiddy",4,33,6,60,326,2344,5996
606006,"Pomadasys kaakan","Javelin grunter",17,33,6,60,327,3076,6006
606011,"Acanthurus nigricans","Whitecheek surgeonfish",16,33,6,60,412,9710,6011
606012,"Ctenochaetus binotatus","Twospot surgeonfish",16,33,6,60,412,875,6012
606017,"Paracanthurus hepatus","Palette surgeonfish",17,33,6,60,412,4392,6017
606018,"Zebrasoma flavescens","Yellow tang",16,33,6,60,412,963,6018
606019,"Naso annulatus","Whitemargin unicornfish",17,33,6,60,412,9831,6019
606020,"Naso brachycentron","Humpback unicornfish",17,33,6,60,412,9831,6020
606021,"Naso brevirostris","Spotted unicornfish",17,33,6,60,412,9831,6021
606023,"Naso tuberosus","Humpnose unicornfish",17,33,6,60,412,9831,6023
606024,"Naso vlamingii","Bignose unicornfish",17,33,6,60,412,9831,6024
606025,"Balistapus undulatus","Orangelined triggerfish",17,33,6,62,445,6409,6025
606026,"Balistoides viridescens","Titan triggerfish",17,33,6,62,445,6300,6026
606027,"Pseudobalistes flavimarginatus","Yellowmargin triggerfish",17,33,6,62,445,1600,6027
606028,"Rhinecanthus verrucosus","Blackbelly triggerfish",16,33,6,62,445,2422,6028
606029,"Sufflamen bursa","Boomerang triggerfish",16,33,6,62,445,6556,6029
606030,"Xanthichthys auromarginatus","Gilded triggerfish",17,33,6,62,445,5217,6030
606049,"Istiblennius edentulus","Rippled rockskipper",4,39,6,60,392,10329,6049
606058,"Salarias fasciatus","Jewelled blenny",16,39,6,60,392,1396,6058
606082,"Plectropomus areolatus","Squaretail coralgrouper",17,33,6,60,289,3858,6082
606083,"Cynoglossus macrostomus","Malabar tonguesole",18,31,6,61,442,1404,6083
606317,"Totoaba macdonaldi","Totoaba",15,33,6,60,331,8867,6317
606356,"Acanthopagrus latus","Yellowfin seabream",5,33,6,60,330,6927,6356
606358,"Chirocentrus dorab","Dorab wolfherring",15,35,6,28,45,9307,6358
606359,"Xanthichthys caeruleolineatus","Outrigger triggerfish",17,33,6,62,445,5217,6359
606360,"Caranx papuensis","Brassy trevally",17,37,6,60,314,3864,6360
606362,"Plectorhinchus albovittatus","Two-stripe sweetlips",18,33,6,60,327,3342,6362
606366,"Plectorhinchus gibbosus","Harry hotlips",17,33,6,60,327,3342,6366
606368,"Plectorhinchus obscurus","Giant sweetlips",17,33,6,60,327,3342,6368
606369,"Plectorhinchus vittatus","Indian Ocean oriental sweetlips",17,33,6,60,327,3342,6369
606370,"Plectorhinchus picus","Painted sweetlip",17,33,6,60,327,3342,6370
606380,"Gymnothorax javanicus","Giant moray",18,33,6,26,56,3758,6380
606395,"Gymnothorax pictus","Peppered moray",18,33,6,26,56,3758,6395
606396,"Cephalopholis argus","Peacock hind",17,33,6,60,289,6535,6396
606399,"Lactoria cornuta","Longhorn cowfish",17,33,6,62,446,5459,6399
606400,"Arothron nigropunctatus","Blackspotted puffer",17,33,6,62,448,2774,6400
606405,"Sphyraena ensis","Mexican barracuda",3,39,6,60,360,997,6405
606407,"Chilomycterus schoepfii","Striped burrfish",16,39,6,62,449,1924,6407
606416,"Polydactylus sexfilis","Sixfinger threadfin",5,33,6,60,361,5203,6416
606422,"Rajella lintea","Sailray",22,38,4,14,19,3644,6422
606426,"Pagrus auratus","Silver seabream",6,33,6,60,330,8956,6426
606438,"Scarus tricolor","Tricolour parrotfish",17,33,6,60,364,4784,6438
606439,"Epinephelus malabaricus","Malabar grouper",18,33,6,60,289,7755,6439
606440,"Epinephelus coeruleopunctatus","Whitespotted grouper",17,33,6,60,289,7755,6440
606441,"Aethaloperca rogaa","Redmouth grouper",17,33,6,60,289,3048,6441
606444,"Cephalopholis boenak","Chocolate hind",16,33,6,60,289,6535,6444
606447,"Cephalopholis hemistiktos","Yellowfin hind",17,33,6,60,289,6535,6447
606448,"Cephalopholis leopardus","Leopard hind",16,33,6,60,289,6535,6448
606450,"Cephalopholis miniata","Coral hind",17,33,6,60,289,6535,6450
606452,"Cephalopholis polleni","Harlequin hind",17,33,6,60,289,6535,6452
606453,"Cephalopholis sexmaculata","Sixblotch hind",17,33,6,60,289,6535,6453
606454,"Cephalopholis sonnerati","Tomato hind",17,33,6,60,289,6535,6454
606455,"Cephalopholis spiloparaea","Strawberry hind",16,33,6,60,289,6535,6455
606456,"Cephalopholis urodeta","Darkfin hind",16,33,6,60,289,6535,6456
606457,"Cromileptes altivelis","Humpback grouper",17,33,6,60,289,2372,6457
606465,"Epinephelus coioides","Orangespotted grouper",18,33,6,60,289,7755,6465
606466,"Epinephelus corallicola","Coral grouper",17,33,6,60,289,7755,6466
606468,"Epinephelus lanceolatus","Giant grouper",18,33,6,60,289,7755,6468
606470,"Epinephelus marginatus","Dusky grouper",18,33,6,60,289,7755,6470
606471,"Epinephelus melanostigma","One-blotch grouper",17,33,6,60,289,7755,6471
606473,"Epinephelus polyphekadion","Camouflage grouper",18,33,6,60,289,7755,6473
606477,"Gracila albomarginata","Masked grouper",17,33,6,60,289,7807,6477
606478,"Variola albimarginata","White-edged lyretail",17,33,6,60,289,5219,6478
606479,"Saurida tumbil","Greater lizardfish",5,33,6,39,160,8444,6479
606482,"Taeniurops meyeni","Round ribbontail ray",22,38,4,14,20,9303,6482
606490,"Enchelycore schismatorhynchus","White-margined moray",18,33,6,26,56,1716,6490
606495,"Gymnothorax fimbriatus","Fimbriated moray",17,33,6,26,56,3758,6495
606503,"Aeoliscus strigatus","Razorfish",16,39,6,57,256,5107,6503
606504,"Pomacanthus imperator","Emperor angelfish",17,33,6,60,460,1144,6504
606505,"Myripristis vittata","Whitetip soldierfish",16,33,6,53,243,5158,6505
606506,"Myripristis adusta","Shadowfin soldierfish",16,33,6,53,243,5158,6506
606507,"Sargocentron spiniferum","Sabre squirrelfish",17,33,6,53,243,10547,6507
606526,"Arothron stellatus","Stellate puffer",18,33,6,62,448,2774,6526
606531,"Acanthopagrus schlegelii","Blackhead seabream",5,33,6,60,330,6927,6531
606532,"Oplegnathus fasciatus","Barred knifejaw",17,39,6,60,347,5314,6532
606534,"Sebastes schlegelii","Korean rockfish",5,33,6,59,573,2902,6534
606537,"Girella punctata","Girella punctata",14,39,6,60,339,3912,6537
606541,"Canthigaster bennetti","Bennett's sharpnose puffer",16,33,6,62,448,1159,6541
606550,"Chaetodon ornatissimus","Ornate butterflyfish",16,39,6,60,343,364,6550
606552,"Diodon liturosus","Blackblotched porcupinefish",17,39,6,62,449,822,6552
606559,"Oxymonacanthus longirostris","Harlequin filefish",16,39,6,62,517,5190,6559
606561,"Parapercis clathrata","Latticed sandperch",16,39,6,60,371,3900,6561
606572,"Pygoplites diacanthus","Regal angelfish",16,33,6,60,460,6119,6572
606574,"Hyporthodus septemfasciatus","Convict grouper",18,33,6,60,289,6241,6574
606575,"Valenciennea strigata","Blueband goby",16,33,6,60,405,3197,6575
606578,"Canthigaster solandri","Spotted sharpnose",16,33,6,62,448,1159,6578
606582,"Neoniphon opercularis","Black squirrelfish",17,33,6,53,243,3,6582
606630,"Abudefduf vaigiensis","Indo-Pacific sergeant",16,39,6,60,350,7803,6630
606635,"Cantherhines pardalis","Honeycomb filefish",16,39,6,62,517,508,6635
606660,"Epinephelus hexagonatus","Starspotted grouper",16,33,6,60,289,7755,6660
606661,"Epinephelus macrospilos","Snubnose grouper",17,33,6,60,289,7755,6661
606670,"Parapercis millepunctata","Blackdotted sand perch",16,39,6,60,371,3900,6670
606672,"Amanses scopas","Broom filefish",16,39,6,62,517,3704,6672
606932,"Naso thynnoides","Oneknife unicornfish",17,33,6,60,412,9831,6932
606940,"Plectorhinchus lineatus","Yellowbanded sweetlips",17,33,6,60,327,3342,6940
606948,"Bathyraja eatonii","Eatons skate",21,38,4,14,19,8903,6948
606950,"Bathyraja maccaini","McCains skate",22,38,4,14,19,8903,6950
606951,"Bathyraja meridionalis","Darkbelly skate",22,38,4,14,19,8903,6951
606952,"Bathyraja murrayi","Murrays skate",21,38,4,14,19,8903,6952
606953,"Amblyraja georgiana","Antarctic starry skate",22,38,4,14,19,2579,6953
606954,"Amblyraja taaf","Whiteleg skate",21,38,4,14,19,2579,6954
606957,"Diastobranchus capensis","Basketwork eel",12,39,6,26,57,6006,6957
606974,"Benthalbella elongata","Benthalbella elongata",8,39,6,39,174,4641,6974
606978,"Magnisudis prionosa","Southern barracudina",18,34,6,39,169,2576,6978
606979,"Notolepis annulata","Ringed barracudina",18,34,6,39,169,2048,6979
606985,"Electrona carlsbergi","Electron subantarctic",7,34,6,40,167,2669,6985
606988,"Gymnoscopelus bolini","Grand lanternfish",18,34,6,40,167,3675,6988
606990,"Gymnoscopelus nicholsi","Nichol's lanternfish",7,34,6,40,167,3675,6990
606992,"Gymnoscopelus fraseri","Fraser’s lanternfish",18,34,6,40,167,3675,6992
607008,"Protomyctophum choriodon","Gaptooth lanternfish",18,34,6,40,167,7918,7008
607039,"Dissostichus mawsoni","Antarctic toothfish",15,33,6,60,382,6763,7039
607040,"Gobionotothen acuta","Triangular rockcod",5,33,6,60,382,8523,7040
607041,"Gobionotothen gibberifrons","Humped rockcod",5,33,6,60,382,8523,7041
607045,"Lepidonotothen squamifrons","Grey rockcod",14,33,6,60,382,8217,7045
607046,"Lepidonotothen mizops","Toad notie",13,33,6,60,382,8217,7046
607047,"Lepidonotothen nudifrons","Yellowfin notie",4,33,6,60,382,8217,7047
607048,"Nototheniops larseni","Painted notie",13,33,6,60,382,8217,7048
607052,"Patagonotothen brevicauda brevicauda","Patagonian rockcod",4,33,6,60,382,10438,7052
607054,"Trematomus eulepidotus","Blunt scalyhead",4,33,6,60,382,9349,7054
607055,"Trematomus hansoni","Striped rockcod",5,33,6,60,382,9349,7055
607065,"Artedidraco mirus","South Georgian plunderfish",18,39,6,60,591,1895,7065
607082,"Pogonophryne permitini","Plunderfish",10,39,6,60,591,8095,7082
607103,"Parachaenichthys georgianus","Antarctic dragonfish",5,39,6,60,383,7830,7103
607105,"Psilodraco breviceps","Hairless dragonet",18,39,6,60,383,5148,7105
607108,"Chionobathyscus dewitti","Chionobathyscus dewitti",11,34,6,60,384,8870,7108
607109,"Chionodraco hamatus","Hooked icefish",5,34,6,60,384,1629,7109
607110,"Chionodraco myersi","Myers' icefish",11,34,6,60,384,1629,7110
607111,"Cryodraco antarcticus","Longfingered icefish",11,34,6,60,384,2287,7111
607113,"Neopagetopsis ionah","Jonah's icefish",14,34,6,60,384,10296,7113
607117,"Paradiplospinus gracilis","Slender escolar",14,37,6,60,414,10379,7117
607118,"Icichthys australis","Southern driftfish",2,34,6,60,421,3058,7118
607120,"Mancopsetta maculata","Antarctic armless flounder",23,31,6,61,523,8370,7120
607124,"Muraenolepis marmorata","Marbled moray cod",14,32,6,44,179,3346,7124
607126,"Muraenolepis microps","Smalleye moray cod",2,32,6,44,179,3346,7126
607132,"Coelorinchus marinii","Marinis grenadier",14,32,6,44,185,2217,7132
607136,"Cynomacrurus piriei","Dogtooth grenadier",8,32,6,44,185,4930,7136
607137,"Macrourus carinatus","Ridge scaled rattail",14,32,6,44,185,4406,7137
607138,"Macrourus holotrachys","Bigeye grenadier",14,32,6,44,185,4406,7138
607139,"Macrourus whitsoni","Whitson's grenadier",8,32,6,44,185,4406,7139
607141,"Echiodon cryomargarites","Messmate",11,39,6,45,187,9706,7141
607145,"Lampris immaculatus","Southern opah",3,39,6,41,222,4375,7145
607151,"Pseudocyttus maculatus","Smooth oreo dory",14,34,6,55,250,4829,7151
607152,"Zanclorhynchus spinifer","Antarctic horsefish",5,39,6,59,275,1102,7152
607184,"Anomalops katoptron","Splitfin flashlightfish",17,39,6,53,242,10482,7184
607187,"Arothron manilensis","Narrowlined puffer",17,33,6,62,448,2774,7187
607198,"Amblygobius phalaena","Whitebarred goby",16,33,6,60,405,1544,7198
607211,"Ctenogobiops tangaroai","Tangaroa shrimpgoby",16,33,6,60,405,10168,7211
607292,"Synodus binotatus","Two-spot lizard fish",16,33,6,39,160,3034,7292
607306,"Myripristis kuntee","Shoulderbar soldierfish",16,33,6,53,243,5158,7306
607308,"Myripristis pralinia","Scarlet soldierfish",16,33,6,53,243,5158,7308
607309,"Myripristis violacea","Lattice soldierfish",16,33,6,53,243,5158,7309
607310,"Neoniphon argenteus","Clearfin squirrelfish",16,33,6,53,243,3,7310
607311,"Sargocentron tiereoides","Pink squirrelfish",16,33,6,53,243,10547,7311
607327,"Balistes capriscus","Grey triggerfish",14,33,6,62,445,4755,7327
607329,"Epinephelus awoara","Yellow grouper",17,33,6,60,289,7755,7329
607340,"Epinephelus diacanthus","Spinycheek grouper",18,33,6,60,289,7755,7340
607348,"Epinephelus howlandi","Blacksaddle grouper",17,33,6,60,289,7755,7348
